State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,winner,vote_share_diff,dynastic,dynastic_1
Uttar_Pradesh,13,3,1999,9,0,3,2,harish rawat,M,INC,180929,GEN,397605,965628,ALMORA,GEN,NA,10,41.18,45.5,no,173276,43.58,2.27,AEUP177260,National Party,3482,TRUE,7,INC,3482,ALMORA,TRUE,TRUE,3,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Rajasthan,13,8,1999,9,0,3,1,dr. jaswant singh yadav,M,BJP,325556,NA,614866,1156697,ALWAR,GEN,NA,8,53.16,52.95,no,57928,9.42,2.13,AERJ6,National Party,1605,TRUE,3,BJP,1605,ALWAR,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,9.420000000000002,1,1
Rajasthan,13,8,1999,9,0,3,2,mahendra kumari,F,INC,267628,NA,614866,1156697,ALWAR,GEN,NA,8,53.16,43.53,no,258842,42.1,2.13,GERJ46854,National Party,3482,TRUE,3,IND,10809,ALWAR,TRUE,FALSE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Andhra_Pradesh,13,9,1999,9,0,3,1,ganti mohanachandra balayogi,M,TDP,368476,NA,663249,908257,AMALAPURAM,SC,NA,5,73.02,55.56,no,118879,17.92,2.22,GEAP42142,State-based Party,8300,FALSE,4,TDP,8300,AMALAPURAM,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,17.93,0,0
Andhra_Pradesh,13,9,1999,9,0,3,2,gollapalli suryarao,M,INC,249597,NA,663249,908257,AMALAPURAM,SC,NA,5,73.02,37.63,no,223110,33.64,2.22,AEAP18330,National Party,3482,FALSE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Haryana,13,1,1999,9,0,3,1,rattan lal kataria,M,BJP,357460,SC,692337,1091846,AMBALA,SC,NA,8,63.41,51.63,no,124478,17.98,2.56,GEHR69696,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,17.980000000000004,0,0
Haryana,13,1,1999,9,0,3,2,phool chand mullana,M,INC,232982,NA,692337,1091846,AMBALA,SC,NA,8,63.41,33.65,no,149338,21.57,2.56,AEHR899,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,13,25,1999,9,0,3,1,sonia gandhi,F,INC,418960,GEN,624172,1110623,AMETHI,GEN,NA,27,56.2,67.12,no,300012,48.07,2.04,GEKA16390,National Party,3482,TRUE,2,INC,3482,BELLARY,FALSE,TRUE,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,48.06,1,0
Uttar_Pradesh,13,25,1999,9,0,3,2,dr.sanjai singh,M,BJP,118948,GEN,624172,1110623,AMETHI,GEN,NA,27,56.2,19.06,no,85290,13.66,2.04,GEUP67448,National Party,1605,TRUE,2,BJP,1605,AMETHI,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Maharashtra,13,21,1999,9,0,3,1,gudhe anant mahadeoappa,M,SHS,319916,GEN,663733,1124886,AMRAVATI,GEN,NA,8,59,48.2,no,73652,11.1,2.63,GEMH57431,State-based Party,18691,TRUE,3,SHS,18691,AMRAVATI,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,11.100000000000001,0,0
Maharashtra,13,21,1999,9,0,3,2,r s gavai,M,RPI,246264,NA,663733,1124886,AMRAVATI,GEN,NA,8,59,37.1,no,174463,26.29,2.63,GEMH18323,State-based Party,6911,TRUE,5,RPI,6911,AMRAVATI,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
Gujarat,13,7,1999,9,0,3,1,dileep sanghani,M,BJP,217670,GEN,407488,874521,AMRELI,GEN,NA,6,46.6,53.42,no,36324,8.91,2.04,AEGJ14411,National Party,1605,TRUE,4,BJP,1605,AMRELI,TRUE,TRUE,4,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,8.920000000000002,0,1
Gujarat,13,7,1999,9,0,3,2,virjibhai thummar,M,INC,181346,GEN,407488,874521,AMRELI,GEN,NA,6,46.6,44.5,no,176061,43.21,2.04,AEGJ7445,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Punjab,13,2,1999,9,0,3,1,raghunandan lal  bhatia,M,INC,296533,GEN,589600,1244316,AMRITSAR,GEN,NA,11,47.38,50.29,no,31999,5.43,2.22,GEPB100000,National Party,3482,TRUE,9,INC,3482,AMRITSAR,TRUE,TRUE,6,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,5.420000000000002,1,0
Punjab,13,2,1999,9,0,3,2,daya singh sodhi,M,BJP,264534,NA,589600,1244316,AMRITSAR,GEN,NA,11,47.38,44.87,no,246953,41.88,2.22,GEPB66546,National Party,1605,TRUE,2,BJP,1605,AMRITSAR,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,13,6,1999,9,0,3,1,rashid alvi,M,BSP,337919,NA,770196,1222239,AMROHA,GEN,NA,10,63.02,43.87,no,93225,12.1,3.12,GEUP28110,State-based Party,16651,TRUE,4,BSP,16651,AMROHA,TRUE,TRUE,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,12.099999999999998,0,0
Uttar_Pradesh,13,6,1999,9,0,3,2,chetan chauhan,M,BJP,244694,GEN,770196,1222239,AMROHA,GEN,NA,10,63.02,31.77,no,149781,19.45,3.12,GEUP47784,National Party,1605,TRUE,4,BJP,1605,AMROHA,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Andhra_Pradesh,13,6,1999,9,0,3,1,ganta srinivasa rao,M,TDP,392984,NA,744984,1035708,ANAKAPALLI,GEN,NA,4,71.93,52.75,no,58464,7.85,2.08,GEAP69608,State-based Party,8300,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,7.850000000000001,0,0
Andhra_Pradesh,13,6,1999,9,0,3,2,gurunadha rao gudivada,M,INC,334520,NA,744984,1035708,ANAKAPALLI,GEN,NA,4,71.93,44.9,no,320602,43.03,2.08,GEAP64866,National Party,3482,TRUE,2,INC,3482,ANAKAPALLI,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Gujarat,13,20,1999,9,0,3,1,patel dipakbhai chimanbhai   (sathi),M,BJP,273683,NA,548033,1047272,ANAND,GEN,NA,7,52.33,49.94,no,3661,0.67,2.04,GEGJ69644,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,0.6699999999999946,0,0
Gujarat,13,20,1999,9,0,3,2,chavda ishvarbhai khodabhai,M,INC,270022,NA,548033,1047272,ANAND,GEN,NA,7,52.33,49.27,no,268236,48.95,2.04,GEGJ39605,National Party,3482,TRUE,7,INC,3482,ANAND,TRUE,TRUE,5,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Andhra_Pradesh,13,25,1999,9,0,3,1,kalava srinivasulu,M,TDP,378488,GEN,752838,1226314,ANANTAPUR,GEN,NA,5,61.39,50.27,no,21102,2.8,2.08,AEAP818283,State-based Party,8300,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.8000000000000043,0,0
Andhra_Pradesh,13,25,1999,9,0,3,2,anantha venkata rami reddy,M,INC,357386,GEN,752838,1226314,ANANTAPUR,GEN,NA,5,61.39,47.47,no,342563,45.5,2.08,AEAP818397,National Party,3482,TRUE,3,INC,3482,ANANTAPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Jammu_&_Kashmir,13,3,1999,9,0,3,1,ali mohd naik,M,JKN,38745,NA,102877,804911,ANANTNAG,GEN,NA,18,12.78,37.66,no,13492,13.11,4.35,AEJK105308,State-based Party,11089,TRUE,2,IND,10809,ANANTNAG,TRUE,FALSE,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,13.109999999999996,0,0
Jammu_&_Kashmir,13,3,1999,9,0,3,2,mufti mohmad syeed,M,IND,25253,NA,102877,804911,ANANTNAG,GEN,NA,18,12.78,24.55,no,9604,9.34,4.35,GEUP40603,Independents,10809,TRUE,4,INC,3482,ANANTNAG,TRUE,FALSE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,1
Andaman_&_Nicobar_Islands,13,1,1999,9,0,3,1,bishnu pada ray,M,BJP,76891,GEN,145791,247384,ANDAMAN & NICOBAR ISLANDS,GEN,NA,5,58.93,52.74,no,13947,9.57,2.13,GEAN42196,National Party,1605,TRUE,4,BJP,1605,ANDAMAN & NICOBAR ISLANDS,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,9.57,0,0
Andaman_&_Nicobar_Islands,13,1,1999,9,0,3,2,manoranjan bhakta,M,INC,62944,GEN,145791,247384,ANDAMAN & NICOBAR ISLANDS,GEN,NA,5,58.93,43.17,no,58139,39.88,2.13,GEAN23680,National Party,3482,TRUE,8,INC,3482,ANDAMAN & NICOBAR ISLANDS,TRUE,TRUE,7,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,13,11,1999,9,0,3,1,kunwar sarvraj singh,M,SP,195839,GEN,584999,1008983,AONLA,GEN,NA,9,57.98,33.48,no,17626,3.01,3.7,GEUP84238,State-based Party,7425,TRUE,3,SP,7425,AONLA,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.019999999999996,0,0
Uttar_Pradesh,13,11,1999,9,0,3,2,rajveer singh,M,BJP,178213,GEN,584999,1008983,AONLA,GEN,NA,9,57.98,30.46,no,38824,6.64,3.7,GEUP33304,National Party,1605,TRUE,6,BJP,1605,AONLA,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,1
Tamil_Nadu,13,6,1999,9,0,3,1,"jagathrakshakan, s. dr.",M,DMK,346520,GEN,726113,1120043,ARAKKONAM,GEN,NA,11,64.83,47.72,no,95644,13.17,2.63,AETN209506,State-based Party,10192,TRUE,2,ADK,930,CHENGALPATTU,FALSE,FALSE,2,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,13.170000000000002,0,0
Tamil_Nadu,13,6,1999,9,0,3,2,"thangka balu, k.v.",M,INC,250876,GEN,726113,1120043,ARAKKONAM,GEN,NA,11,64.83,34.55,no,129490,17.83,2.63,GETN6291,National Party,3482,TRUE,4,INC,3482,SALEM,FALSE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
West_Bengal,13,28,1999,9,0,3,1,anil basu,M,CPM,503920,GEN,933500,1143407,ARAMBAGH,GEN,NA,4,81.64,53.98,no,116721,12.5,2.17,GEWB34599,National Party,14635,TRUE,6,CPM,14635,ARAMBAGH,TRUE,TRUE,6,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,12.5,0,0
West_Bengal,13,28,1999,9,0,3,2,chunilal chakraborty,M,BJP,387199,GEN,933500,1143407,ARAMBAGH,GEN,NA,4,81.64,41.48,no,346383,37.11,2.17,GEWB68407,National Party,1605,TRUE,2,BJP,1605,ARAMBAGH,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,13,22,1999,9,0,3,1,sukdeo paswan,M,RJD,308579,SC,638646,1043070,ARARIA,SC,NA,8,61.23,48.32,no,2169,0.34,2.17,GEBR35362,State-based Party,12103,TRUE,6,JD,4217,ARARIA,TRUE,FALSE,4,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,0.3400000000000034,0,0
Bihar,13,22,1999,9,0,3,2,parmanand rishidev,M,BJP,306410,NA,638646,1043070,ARARIA,SC,NA,8,61.23,47.98,no,297028,46.51,2.17,GEBR73906,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,13,36,1999,9,0,3,1,ram prasad singh,M,RJD,264140,GEN,681789,1121825,ARRAH,GEN,NA,14,60.77,38.74,no,92282,13.54,3.7,GEBR36711,State-based Party,12103,TRUE,4,SAP,7575,ARRAH,TRUE,FALSE,3,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,13.530000000000001,1,0
Bihar,13,36,1999,9,0,3,2,h p singh,M,JD(U),171858,NA,681789,1121825,ARRAH,GEN,NA,14,60.77,25.21,no,29919,4.39,3.7,GEBR65641,State-based Party,11002,TRUE,2,SAP,7575,ARRAH,TRUE,FALSE,1,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Arunachal_Pradesh,13,2,1999,9,0,3,1,wangcha rajkumar,M,INC,110792,ST,190344,265446,ARUNACHAL EAST,GEN,NA,3,71.71,58.21,no,41403,21.75,2.13,AEAR81766,National Party,3482,TRUE,3,AC,8770,ARUNACHAL EAST,TRUE,FALSE,3,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,21.759999999999998,1,0
Arunachal_Pradesh,13,2,1999,9,0,3,2,tapir gao,M,BJP,69389,ST,190344,265446,ARUNACHAL EAST,GEN,NA,3,71.71,36.45,no,59226,31.12,2.13,GEAR69901,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Arunachal_Pradesh,13,1,1999,9,0,3,1,jarbom gamlin,M,INC,131483,NA,235319,346126,ARUNACHAL WEST,GEN,NA,3,67.99,55.87,no,60723,25.8,2.38,AEAR81856,National Party,3482,TRUE,2,INC,3482,ARUNACHAL WEST,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,25.799999999999997,1,0
Arunachal_Pradesh,13,1,1999,9,0,3,2,omak apang,M,AC,70760,NA,235319,346126,ARUNACHAL WEST,GEN,NA,3,67.99,30.07,no,37684,16.01,2.38,GEAR64602,State-based Party,8770,TRUE,2,AC,8770,ARUNACHAL WEST,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
West_Bengal,13,38,1999,9,0,3,1,bikash chowdhury,M,CPM,377265,GEN,815292,1265480,ASANSOL,GEN,NA,7,64.43,46.27,no,37864,4.64,2.56,GEWB68461,National Party,14635,TRUE,2,CPM,14635,ASANSOL,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,4.640000000000001,0,0
West_Bengal,13,38,1999,9,0,3,2,ajit ghatak (moloy ghatak),M,AITC,339401,GEN,815292,1265480,ASANSOL,GEN,NA,7,64.43,41.63,no,250140,30.68,2.56,GEWB68459,State-based Party,18228,TRUE,2,WBTC,13066,ASANSOL,TRUE,FALSE,0,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Odisha,13,10,1999,9,0,3,1,naveen patnaik,M,BJD,359178,NA,479497,1175865,ASKA,GEN,NA,4,40.78,74.91,no,256736,53.54,1.64,GEOD82936,State-based Party,9079,FALSE,3,BJD,9079,ASKA,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,53.55,1,1
Odisha,13,10,1999,9,0,3,2,duti krushna panda,M,CPI,102442,GEN,479497,1175865,ASKA,GEN,NA,4,40.78,21.36,no,91958,19.18,1.64,GEOD18567,State-based Party,2444,FALSE,5,CPI,2444,ASKA,TRUE,TRUE,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,13,40,1999,9,0,3,1,shyama singh,F,INC,317418,NA,674623,1091472,AURANGABAD,GEN,NA,10,61.81,47.05,no,70416,10.44,2.7,GEBR36723,National Party,3482,TRUE,2,INC,3482,AURANGABAD,TRUE,TRUE,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.1999999999999957,1,0
Maharashtra,13,33,1999,9,0,3,1,chandrakant khaire,M,SHS,383144,GEN,854279,1372209,AURANGABAD,GEN,NA,6,62.26,44.85,no,55889,6.54,2.7,GEMH70725,State-based Party,18691,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Assam,13,3,1999,9,0,3,1,dr jayanta rongpi,F,CPI(ML)(L),208789,ST,386800,535818,AUTONOMOUS DISTRICT,ST,NA,4,72.19,53.98,no,59875,15.48,2.22,GEAS42761,Local Party,2472,TRUE,4,ASDC,994,AUTONOMOUS DISTRICT,TRUE,FALSE,4,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,15.479999999999997,0,0
Assam,13,3,1999,9,0,3,2,biren singh engti,M,INC,148914,ST,386800,535818,AUTONOMOUS DISTRICT,ST,NA,4,72.19,38.5,no,121532,31.42,2.22,GEAP84290,National Party,3482,TRUE,5,INC,3482,AUTONOMOUS DISTRICT,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Uttar_Pradesh,13,45,1999,9,0,3,1,rama kant yadav,M,SP,227616,GEN,652880,1215261,AZAMGARH,GEN,NA,15,53.72,34.86,no,26979,4.13,3.7,GEUP100180,State-based Party,7425,TRUE,3,SP,7425,AZAMGARH,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,4.129999999999999,1,0
Uttar_Pradesh,13,45,1999,9,0,3,2,akbar ahmad dumpy,M,BSP,200637,GEN,652880,1215261,AZAMGARH,GEN,NA,15,53.72,30.73,no,38759,5.94,3.7,GEUP61724,State-based Party,16651,TRUE,3,BSP,16651,AZAMGARH,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Kerala,13,3,1999,9,0,3,1,a.k. premajam,F,CPM,404355,NA,857638,1155934,BADAGARA,GEN,NA,6,74.19,47.15,no,25844,3.01,2.38,GEKL65489,National Party,14635,TRUE,2,CPM,14635,BADAGARA,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.019999999999996,0,0
Kerala,13,3,1999,9,0,3,2,p.m. suresh babu,M,INC,378511,NA,857638,1155934,BADAGARA,GEN,NA,6,74.19,44.13,no,315918,36.84,2.38,AEKL100440,National Party,3482,TRUE,2,INC,3482,BADAGARA,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,13,1,1999,9,0,3,1,mahendra baitha,M,JD(U),261498,SC,570270,1028588,BAGAHA,SC,NA,8,55.44,45.86,no,54751,9.6,2.86,GEBR36209,State-based Party,11002,TRUE,5,SAP,7575,BAGAHA,TRUE,FALSE,5,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,9.61,1,0
Bihar,13,1,1999,9,0,3,2,purnamasi ram,M,RJD,206747,SC,570270,1028588,BAGAHA,SC,NA,8,55.44,36.25,no,150186,26.34,2.86,GEBR64727,State-based Party,12103,TRUE,2,JD,4217,BAGAHA,TRUE,FALSE,0,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Karnataka,13,27,1999,9,0,3,1,r.s. patil,M,INC,378488,GEN,752964,1127960,BAGALKOT,GEN,NA,3,66.75,50.27,no,76434,10.15,2.38,GEKA16454,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,10.150000000000006,0,1
Karnataka,13,27,1999,9,0,3,2,ajayakumar sambasadashiv sarnaik,M,JD(U),302054,GEN,752964,1127960,BAGALKOT,GEN,NA,3,66.75,40.12,no,229632,30.5,2.38,AEKA3696,State-based Party,11002,TRUE,2,LS,5137,BAGALKOT,TRUE,FALSE,1,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,13,81,1999,9,0,3,1,ajit singh,M,RLD,358069,GEN,742063,1321056,BAGHPAT,GEN,NA,19,56.17,48.25,no,154419,20.81,2.94,AEUP202253,State-based Party,12169,TRUE,6,BKKGP,9356,BAGHPAT,TRUE,FALSE,4,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,20.81,1,0
Uttar_Pradesh,13,81,1999,9,0,3,2,sompal,M,BJP,203650,GEN,742063,1321056,BAGHPAT,GEN,NA,19,56.17,27.44,no,104750,14.12,2.94,GEUP68154,National Party,1605,TRUE,2,BJP,1605,BAGHPAT,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,13,31,1999,9,0,3,1,padamsen chaudhary,M,BJP,223768,GEN,594588,1226445,BAHRAICH,GEN,NA,11,48.48,37.63,no,5751,0.97,3.33,GEUP61171,National Party,1605,TRUE,3,BJP,1605,BAHRAICH,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,0.9600000000000009,1,0
Uttar_Pradesh,13,31,1999,9,0,3,2,arif mohammad khan,M,BSP,218017,GEN,594588,1226445,BAHRAICH,GEN,NA,11,48.48,36.67,no,121216,20.39,3.33,AEUP166491,State-based Party,16651,TRUE,6,BSP,16651,BAHRAICH,TRUE,TRUE,4,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Madhya_Pradesh,13,23,1999,9,0,3,1,prahladsingh patel,M,BJP,251308,GEN,578066,916432,BALAGHAT,GEN,NA,12,63.08,43.47,no,20678,3.58,2.78,GEMP81426,National Party,1605,TRUE,5,BJP,1605,SEONI,FALSE,TRUE,3,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.5700000000000003,1,0
Madhya_Pradesh,13,23,1999,9,0,3,2,vishweshwer bhagat,M,INC,230630,GEN,578066,916432,BALAGHAT,GEN,NA,12,63.08,39.9,no,178238,30.83,2.78,GEMP45273,National Party,3482,TRUE,4,INC,3482,BALAGHAT,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Odisha,13,2,1999,9,0,3,1,mahameghabahan aira kharabela swain,M,BJP,428070,GEN,768769,1242578,BALASORE,GEN,NA,8,61.87,55.68,no,136372,17.74,2.22,GEOD58136,National Party,1605,TRUE,4,BJP,1605,BALASORE,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,17.740000000000002,0,0
Odisha,13,2,1999,9,0,3,2,subhankar mohapatra,M,INC,291698,NA,768769,1242578,BALASORE,GEN,NA,8,61.87,37.94,no,265112,34.49,2.22,GEOD70861,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,13,19,1999,9,0,3,1,ramjivan singh,M,JD(U),169443,GEN,499385,996579,BALIA,GEN,NA,8,50.11,33.93,no,12032,2.41,3.33,GEBR23285,State-based Party,11002,TRUE,3,JNP(S),15079,BALIA,TRUE,FALSE,2,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.41,0,1
Bihar,13,19,1999,9,0,3,2,ashok kumar,M,RJD,157411,NA,499385,996579,BALIA,GEN,NA,8,50.11,31.52,no,17575,3.52,3.33,GEBR73917,State-based Party,12103,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,13,43,1999,9,0,3,1,chandra shekhar,M,SJP(R),235946,GEN,610924,1287826,BALLIA,GEN,NA,10,47.44,38.62,no,55675,9.11,3.45,GEUP24266,Local Party,7408,TRUE,8,SJP(R),7408,BALLIA,TRUE,TRUE,7,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,9.109999999999996,1,0
Uttar_Pradesh,13,43,1999,9,0,3,2,ram krishna urf gopal,M,BJP,180271,NA,610924,1287826,BALLIA,GEN,NA,10,47.44,29.51,no,37624,6.16,3.45,GEUP67659,National Party,1605,TRUE,2,BJP,1605,BALLIA,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,13,32,1999,9,0,3,1,rizvan zaheer  alias rijju bhaiya,M,SP,255267,GEN,666280,1164886,BALRAMPUR,GEN,NA,17,57.2,38.31,no,20157,3.03,3.45,GEUP61233,State-based Party,7425,TRUE,3,SP,7425,BALRAMPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.020000000000003,0,0
Uttar_Pradesh,13,32,1999,9,0,3,2,bhisham shankar tiwari alias kaushal tiwari,M,BJP,235110,GEN,666280,1164886,BALRAMPUR,GEN,NA,17,57.2,35.29,no,136286,20.45,3.45,GEUP72071,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
