State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,district,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,total_light1996,total_light_cal1996,max_light1996,total_light1999,total_light_cal1999,max_light1999,total_light2004,total_light_cal2004,max_light2004,total_light2009,total_light_cal2009,max_light2009,total_light2013,total_light_cal2013,max_light2013,pc91_pca_tot_p,pc01_pca_tot_p,pc11_pca_tot_p,pc96_pca_tot_p,pc99_pca_tot_p,pc04_pca_tot_p,pc09_pca_tot_p,pc14_pca_tot_p,vote_share_diff,population,total_light_diff,max_light_diff,total_light_cal_diff,education,year_1996,year_1999,year_2004,year_2009,Andhra_Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Goa,Gujarat,Haryana,Himachal_Pradesh,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya_Pradesh,Maharashtra,Odisha,Puducherry,Punjab,Rajasthan,Tamil_Nadu,Uttar_Pradesh,Uttarakhand,West_Bengal,dynast_wiki,dynast_pdf,dynast,dynast_2004,dynast_1999,transition
Jharkhand,15,7,2009,4,0,4,1,pashupati nath singh,1,BJP,260521,GEN,813483,1806475,dhanbad,GEN,NA,32,45.03,32.03,no,58047,7.14,5,AEBR24517,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),29152,35892,9100,24703,29668.5,7632.5,22972,29907.5,6854.5,29115,33313,9132,37959,29680,12629,1116025,1392288,2548936,1254156.5,1337035.4,1739282.4,2317606.4,2617141.8166666627,7.140000000000001,1254156.5,0.26525312458615424,0.3242110279964834,-0.11547429289510625,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil_Nadu,15,10,2009,4,0,4,1,thamaraiselvan. r,1,DMK,365812,GEN,778102,1069601,dharmapuri,GEN,NA,21,72.75,47.01,no,135942,17.47,3.03,GETN10048,State-based Party,10192,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),15551,19525,2544,18860.5,23370.5,2974.5,17405.5,23614.5,2591.5,24691,29637,3658,28308,25705,4168,1042460,1224971,1431745,1133715.5,1188468.8,1287003.2,1390390.2,1486093.9166666642,17.47,1133715.5,0.13670564544901964,0.13051975448239084,-0.1423380552229787,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Assam,15,4,2009,4,0,4,1,badruddin ajmal,1,AUDF,540820,GEN,1046983,1371949,dhubri,GEN,NA,10,76.31,51.66,no,184419,17.61,2.5,GEAS5195852,State-based Party,988,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Literate,Other,NA,NA,NA,Lok Sabha Election (GE),1748,2208,806,1425,1886,659.5,1604.5,3149.5,757.5,1825,4094,879,2479,6074,1218,1074308,1320866,1637833,1197587,1271554.4,1415956.1,1574439.6,1710626.9166666642,17.619999999999997,1197587,0.30627526601859856,0.3261805505846658,0.3944948793844585,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Maharashtra,15,2,2009,4,0,4,1,sonawane pratap narayanrao,1,BJP,263260,GEN,669906,1575225,dhule,GEN,NA,15,42.53,39.3,no,19419,2.9,3.33,GEMH6730,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),38451,48070,4516,35675.5,43472.5,4281.5,30546.5,42953.5,3661,27003,36305,3365,29265,36391,4317,1469465,1697046,2034692,1583255.5,1651529.8,1798339.8,1967162.8,2101131.8833333403,2.8999999999999986,1583255.5,0.08044429180012713,0.24913275347664943,0.0023660184912319693,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,15,13,2009,4,0,4,1,paban singh ghatowar,1,INC,359163,GEN,750274,1114965,dibrugarh,GEN,NA,10,67.29,47.87,no,35143,4.68,2.38,GEAS42894,National Party,3482,TRUE,6,INC,3482,DIBRUGARH,TRUE,TRUE,5,FALSE,FALSE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),32153,40604,13628,29968.5,35984.5,12250,31044,39782,12342.5,29777,34375,12167,37946,30543,15438,940713,1072719,1202616,1006716,1046317.8,1111688.1,1176636.6,1242252.9499999993,4.68,1006716,0.2424278130114068,0.2381046337223509,-0.11819402919356747,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Tamil_Nadu,15,22,2009,4,0,4,1,chitthan n s v,1,INC,361545,GEN,820558,1085696,dindigul,GEN,NA,19,75.58,44.06,no,54347,6.62,2.86,GETN84225,National Party,3482,TRUE,5,INC,3482,DINDIGUL,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),28942,36490,2702,33635,41399.5,3081.5,30409,40973,2606,39744,47771,3434,49221,44445,4187,1609379,1760427,1977526,1684903,1730217.4,1825556.7,1934106.2,2021739.5500000045,6.6200000000000045,1684903,0.2138614753898409,0.19825872456172178,-0.07216629112948603,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Chhattisgarh,15,7,2009,4,0,4,1,saroj pandey,0,BJP,283170,GEN,905519,1620400,durg,GEN,NA,15,55.88,31.27,no,9954,1.1,3.7,AECG367,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),41519,50961,6526,36071,41914,5465.5,50166.5,66892.5,7942.5,67191,78937,11002,96544,81952,16202,2285277,2698647,3219903,2491962,2615973,2855023.8,3115651.8,3342115.899999991,1.0999999999999979,2491962,0.36245955298820576,0.38705761695503327,0.03748364405156579,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerala,15,12,2009,4,0,4,1,prof. k v thomas,1,INC,342845,GEN,744869,1023053,ernakulam,GEN,NA,10,72.81,46.03,no,11790,1.58,2.38,GEKL31495,National Party,3482,TRUE,5,INC,3482,ERNAKULAM,TRUE,TRUE,4,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),35874,45202,2061,37431,45160,2128.5,33501.5,43559,1848,39970,46118,2275,52884,41790,2951,2724242,3042262,3210804,2883252,2978658,3092824.6,3177095.6,3308701.3000000045,1.5900000000000034,2883252,0.27997166292461806,0.26016404355788847,-0.09854625286630636,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttar_Pradesh,15,54,2009,4,0,4,1,nirmal khatri,1,INC,211543,GEN,749168,1500160,faizabad,GEN,AVADH,23,49.94,28.24,no,54228,7.24,5.26,AEUP164721,National Party,3482,TRUE,6,INC,3482,FAIZABAD,TRUE,TRUE,2,FALSE,FALSE,TRUE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),15174,18989,5702,11772,14758.5,4396,10031,14616.5,3500,10086,13792,3513,11083,13827,3973,1622677,2009669,2380056,1816173,1932270.6,2120785.1,2305978.6,2496430.350000009,7.239999999999998,1816173,0.09426407913898238,0.12305110354877158,0.0025344884851445926,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
Uttar_Pradesh,15,40,2009,4,0,4,1,salman khursheed,1,INC,169351,GEN,611015,1306214,farrukhabad,GEN,DOAB,16,46.78,27.72,no,27199,4.45,4.76,GEUP41160,National Party,3482,TRUE,5,INC,3482,FARRUKHABAD,TRUE,TRUE,2,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),9095,11441,3737,6088,7709.5,2342.5,2615.5,4682,1075,4500,7307,1871,4417,8117,1954,1244313,1511201,1814173,1377757,1457823.4,1602092.6,1753578.6,1893638,4.459999999999997,1377757,-0.018616664161884344,0.04340550632863849,0.10512783496995759,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
Uttar_Pradesh,15,49,2009,4,0,4,1,rakesh sachan,1,SP,218953,GEN,694383,1536621,fatehpur,GEN,DOAB,18,45.19,31.53,no,52228,7.52,4.76,AEUP116691,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),7932,10013,2270,3743,4764.5,951.5,5067,9108.5,1340,6398,11835,1766,11236,17824,3184,1837082,2228518,2549756,2032800,2150230.8,2324889.4,2485508.4,2668356.7666666806,7.52,2032800,0.5631374677146699,0.5894211658003687,0.4094846207789278,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gujarat,15,6,2009,4,0,4,1,l.k.advani,1,BJP,434044,GEN,790737,1555709,gandhinagar,GEN,NA,19,50.83,54.89,no,121747,15.4,2.17,GEDL35837,National Party,1605,TRUE,6,BJP,1605,GANDHINAGAR,TRUE,TRUE,7,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),25283,31706,2832,25846.5,31024,2944,20278,26068,2206,24514,28057,2694,32802,25185,3695,802018,984691,1105713,893354.5,948156.4,1020997.6,1081508.6,1161542.416666668,15.399999999999999,893354.5,0.291245106221945,0.3159534764119938,-0.10798957600478154,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,15,1,2009,4,0,4,1,bharat ram meghwal,1,INC,476554,SC,909629,1491983,ganganagar,SC,NA,15,60.97,52.39,no,140668,15.46,2.44,GERJ8968,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),64031,80841,16945,60867,75424,16393.5,57730.5,78538,14849.5,81203,97655,21165,102440,92542,26618,1368212,1746680,1927888,1557446,1670986.4,1801042.4,1891646.4,2044716.0666666627,15.46,1557446,0.23232506903336336,0.22923880469147662,-0.05377826376776973,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Uttarakhand,15,2,2009,4,0,4,1,satpal maharaj,1,INC,236949,GEN,533568,1092282,garhwal,GEN,NA,13,48.85,44.41,no,17397,3.26,2.7,GEUK41429,National Party,3482,TRUE,6,INC,3482,GARHWAL,TRUE,TRUE,2,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),3328,4181,2203,4514,5754.5,2997,8554,12772,5777,5137,9487,3261,14621,17595,9854,558136,580537,580174,569336.5,576056.8,580428.1,580246.6,587273.6999999997,3.259999999999998,569336.5,1.04598959995017,1.10584356731459,0.617692330362809,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Jharkhand,15,6,2009,4,0,4,1,ravindra kumar pandey,1,BJP,233435,GEN,619190,1346527,giridih,GEN,NA,17,45.98,37.7,no,94738,15.3,4.35,GEBR100073,National Party,1605,TRUE,5,BJP,1605,GIRIDIH,TRUE,TRUE,4,FALSE,FALSE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),3362,4260,1340,3232,3920,1372,4058.5,8155,1672,5276,11497,2297,7139,16521,3336,1399623,1770811,2268425,1585217,1696573.4,1920095.2,2168902.2,2377674.299999997,15.300000000000004,1585217,0.30240447566525575,0.37316856078953897,0.36254616717685195,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karnataka,15,5,2009,4,0,4,1,mallikarjun kharge,1,INC,345241,SC,759385,1543771,gulbarga,SC,NA,10,49.19,45.46,no,13404,1.77,2.5,AEKA105733,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),41785,52421,4106,53074.5,66270.5,4588,45235.5,63934.5,3998,50259,63843,4891,89185,81978,7448,1741695,2103843,2475420,1922769,2031413.4,2215316.1,2401104.6,2583907.25,1.759999999999998,1922769,0.5735232286307603,0.4205487584175458,0.25002397406576193,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra_Pradesh,15,30,2009,4,0,4,1,rayapati sambasiva rao,1,INC,403937,GEN,1044731,1365177,guntur,GEN,NA,10,76.53,38.66,no,39355,3.77,3.12,GEAP818294,National Party,3482,TRUE,5,INC,3482,GUNTUR,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),61667,77416,5147,64646,79227,5393.5,67461,89776,5451.5,87385,102843,7088,119641,101204,9712,3988860,4310572,4765668,4149716,4246229.6,4447100.8,4674648.8,4859958.533333331,3.759999999999998,4149716,0.3141719489170498,0.3149590210143618,-0.016065271736851017,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,15,1,2009,4,0,4,1,partap singh bajwa,1,INC,447994,GEN,933370,1318967,gurdaspur,GEN,NA,13,70.77,48,no,8342,0.89,2.22,AEPB5160,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),47821,60637,15695,53175.5,65112.5,17646,45056,58754.5,14716.5,58398,67592,19255,67614,55142,21993,1660865,2023955,2204324,1842410,1951337,2078065.7,2168250.2,2316296.3500000015,0.8999999999999986,1842410,0.14653341952585563,0.13295345364268663,-0.20357795660328648,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
Madhya_Pradesh,15,3,2009,4,0,4,1,yashodhara raje scindia,0,BJP,252314,GEN,584196,1420728,gwalior,GEN,NA,23,41.12,43.19,no,26591,4.55,2.78,GEMP947632,National Party,1605,TRUE,2,BJP,1605,GWALIOR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),29149,35664,3666,21787.5,26413,2665.5,21496,28984.5,2407,20718,26990,2045,31448,31426,3973,1285897,1565700,1931600,1425798.5,1509739.4,1675470,1858420,2014105.9499999955,4.549999999999997,1425798.5,0.4173325004836492,0.664123687337697,0.152169148738027,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Himachal_Pradesh,15,3,2009,4,0,4,1,anurag singh thakur,1,BJP,373598,GEN,698739,1187377,hamirpur,GEN,NA,8,58.85,53.47,no,72732,10.41,2.08,GEHP82354,National Party,1605,TRUE,2,BJP,1605,HAMIRPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),8077,10133,4027,10440,13004.5,5730,13755.5,20491.5,6497,10630,16935,6848,17940,23554,10128,1103451,1287092,1423736,1195271.5,1250363.8,1328085.2,1396407.2,1479611.583333332,10.409999999999997,1195271.5,0.5233526642767945,0.39134722656238097,0.32991317114962193,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Kerala,15,13,2009,4,0,4,1,adv. p.t thomas,1,INC,408484,GEN,785901,1062849,idukki,GEN,NA,10,73.94,51.98,no,74796,9.52,2.22,AEKL102992,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),11301,14102,375,12482,15529,364.5,15304.5,21524,351,14580,19799,412,22221,24067,540,1044798,1117874,1108974,1081336,1103258.8,1115204,1110754,1132263.0666666664,9.519999999999996,1081336,0.42138706111875024,0.27054579020879377,0.19521017617570458,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,15,7,2009,4,0,4,1,mahesh joshi,1,INC,397438,GEN,812901,1684541,jaipur,GEN,NA,25,48.26,48.89,no,16099,1.98,2.17,AERJ82063,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),97524,119820,13755,94113.5,112507,12825.5,97622,126293,13437,147270,169481,22129,206865,164795,32474,3669116,5168548,6524829,4418832,4868661.6,5575432.3,6253572.8,6977044.449999988,1.980000000000004,4418832,0.3397987698563405,0.3835508036511932,-0.02803854893289426,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Uttar_Pradesh,15,45,2009,4,0,4,1,ghansyam anuragi,1,SP,283023,SC,797584,1684988,jalaun,SC,BUNDELKHAND,16,47.33,35.49,no,11409,1.43,3.45,GEUP12517,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),10939,13777,2590,9671,12498,2304.5,11207,17280.5,2389.5,2086,7460,488,9259,16567,2266,1209463,1443154,1676376,1326308.5,1396415.8,1513120.6,1629731.6,1746491.1166666597,1.4400000000000048,1326308.5,1.4903476948873289,1.5354560357348044,0.7978573507407294,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
Maharashtra,15,3,2009,4,0,4,1,a.t. nana patil,1,BJP,343647,GEN,656567,1549391,jalgaon,GEN,NA,13,42.38,52.34,no,96020,14.62,2.44,GEMH6754,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),76327,95935,9845,77303.5,94476.5,10086,65521,89028.5,8332.5,64372,79395,8559,63572,67871,9548,3175848,3664180,4197020,3420014,3566513.6,3824032,4090452,4342777.799999997,14.620000000000005,3420014,-0.012505634121675158,0.10934834757711087,-0.15682654932054874,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,15,18,2009,4,0,4,1,danve raosaheb dadarao,1,BJP,350710,GEN,797127,1426255,jalna,GEN,NA,19,55.89,44,no,8482,1.06,2.7,GEMH70718,National Party,1605,TRUE,3,BJP,1605,JALNA,TRUE,TRUE,3,FALSE,TRUE,TRUE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),35301,44168,4330,35792,43690.5,4394.5,33225,46676,3963,33532,43342,4092,43749,46028,5641,1358433,1602813,1953625,1480623,1553937,1708056.6,1883462.6,2025165.1333333403,1.0700000000000003,1480623,0.2659685486239276,0.32102750666845914,0.06012776517107277,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
West_Bengal,15,3,2009,4,0,4,1,mahendra kumar roy,1,CPM,469613,SC,1031290,1252142,jalpaiguri,SC,NA,10,82.36,45.54,no,88371,8.57,2.78,GEWB13886,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),18669,23418,2645,18904.5,23340,2702.5,20890,30063.5,2828,23194,31488,3168,46191,44739,5729,2463516,2865392,3209954,2664454,2785016.8,2968760.6,3141041.6,3331472.0333333313,8.57,2664454,0.6888913493813806,0.5924405214742627,0.3512390835789123,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Gujarat,15,12,2009,4,0,4,1,ahir vikrambhai arjanbhai madam,1,INC,281410,GEN,594586,1298599,jamnagar,GEN,NA,22,45.79,47.33,no,26418,4.44,2.5,AEGJ9523,National Party,3482,TRUE,2,INC,3482,JAMNAGAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),53000,66326,4295,74893,91127.5,5895,58583,79956,4413,74480,89363,5906,99718,88833,7508,1494513,1785320,2080374,1639916.5,1727158.6,1873836.2,2021363.2,2167545.3166666627,4.439999999999998,1639916.5,0.291815569328179,0.24000033540253085,-0.005948523679920825,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttar_Pradesh,15,73,2009,4,0,4,1,dhananjay singh,1,BSP,302618,GEN,763910,1662127,jaunpur,GEN,EAST,16,45.96,39.61,no,80351,10.52,3.57,AEUP57465,State-based Party,16651,TRUE,2,LJNSP,5029,JAUNPUR,TRUE,FALSE,1,TRUE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),18428,23087,9570,6773,8839.5,3722.5,5178.5,9369,2939,10709,16151,5988,10891,17305,6022,2855441,3478869,4001526,3167155,3354183.4,3635666.1,3896994.6,4190233.9166666716,10.509999999999998,3167155,0.016852250674810776,0.00566196350215975,0.06901350983093124,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
Assam,15,12,2009,4,0,4,1,bijoy krishna handique,1,INC,362320,GEN,763455,1182349,jorhat,GEN,NA,8,64.57,47.46,no,71914,9.42,2.63,AEAS196704,National Party,3482,TRUE,7,INC,3482,JORHAT,TRUE,TRUE,6,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),6676,8370,2181,5527.5,6876.5,1900.5,5539.5,8453,1850.5,5817,8710,2052,9618,11622,3217,821691,931336,1002613,876513.5,909407,952719.1,988357.6,1036145.9666666687,9.420000000000002,876513.5,0.5028516779268468,0.4496343209483662,0.28842806278850297,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gujarat,15,13,2009,4,0,4,1,solanki dinubhai boghabhai,1,BJP,355335,GEN,760020,1313064,junagadh,GEN,NA,16,57.88,46.75,no,13759,1.81,2.38,AEGJ9645,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),70699,89513,8081,84860,103283.5,9670,56673,76096,6271.5,60799,73531,6870,76342,70315,8594,2070645,2390677,2712748,2230661,2326670.6,2487298.3,2648333.8,2808723.6166666597,1.8100000000000023,2230661,0.22764990409074137,0.2239001791185462,-0.044721938684642026,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra_Pradesh,15,3,2009,4,0,4,1,ponnam prabhakar,1,INC,317927,GEN,989301,1496211,karimnagar,GEN,NA,15,66.12,32.14,no,50243,5.08,4.55,AEAP818418,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),81572,103192,7975,82311.5,100874,8116,79505,106179,7732.5,111062,132679,10818,142335,123506,13740,3030293,3488104,3770229,3259198.5,3396541.8,3572741.5,3713804,3910500.399999991,5.080000000000002,3259198.5,0.24809483015870626,0.2390998733449674,-0.07164293923561971,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,15,5,2009,4,0,4,1,arvind kumar sharma,1,INC,304698,GEN,811029,1216977,karnal,GEN,NA,23,66.64,37.57,no,76346,9.41,3.7,GEHR54154,National Party,3482,TRUE,5,INC,3482,KARNAL,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),38819,49069,5955,35479,43431.5,5458.5,36261.5,46981,5393,50505,57399,7491,62035,47898,9360,1026742,1261187,1475164,1143964.5,1214298,1325380.1,1432368.6,1545838.6333333403,9.41,1143964.5,0.20562640061368853,0.2227429905237539,-0.1809531316792583,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil_Nadu,15,23,2009,4,0,4,1,thambidurai.m,1,ADMK,380542,GEN,824802,1012924,karur,GEN,NA,38,81.43,46.14,no,47254,5.73,2.7,GETN33034,State-based Party,930,TRUE,6,ADMK,930,KRISHNAGIRI,FALSE,TRUE,4,FALSE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),18044,22637,1587,21327.5,26025,1778,19725,26131,1637,25848,30212,2097,31157,26441,2511,769962,843245,967536,806603.5,828588.4,880532.3,942677.8,988670.7666666657,5.730000000000004,806603.5,0.18680571056683348,0.18017332825566523,-0.13332336070032902,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bihar,15,11,2009,4,0,4,1,nikhil kumar choudhary,1,BJP,269834,GEN,724802,1272769,katihar,GEN,NA,16,56.95,37.23,no,14015,1.93,3.85,GEBR42291,National Party,1605,TRUE,6,BJP,1605,KATIHAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),2594,3305,643,2409,3019.5,501.5,2917.5,5479.5,764,3069,6713,612,6735,11337,2003,1685118,2206322,2826666,1945720,2102081.2,2392425.2,2702597.2,2981374.8666666746,1.9299999999999997,1945720,0.7859660342247281,1.1856690531534921,0.5240257680788467,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,15,15,2009,4,0,4,1,baijayant panda,1,BJD,502635,GEN,983010,1434425,kendrapara,GEN,NA,8,68.53,51.13,no,127107,12.93,2.38,GEOD79788,State-based Party,9079,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),4916,6302,2478,4485,5417.5,2139.5,7468.5,10844,3512.5,7568,10329,3705,14549,14409,6732,1055569,1184464,1308236,1120016.5,1158685,1221595.6,1283481.6,1346989.8833333328,12.93,1120016.5,0.6535934309836744,0.5971890175805097,0.3328975383263,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
